

 **** Upper caste keywords and negative aspect ****
Journal IN-thehindu-opinion ; between poor and upper_caste is 0.1850
Journal IN-thetimesofindia_00 ; between market and rich is 0.8010
Journal IN-thetimesofindia_01 ; between individual and government is 0.7073
Journal IN-thetimesofindia_01 ; between individual and democracy is 0.7938
Journal IN-thetimesofindia_01 ; between individual and election is 0.4368
Journal IN-thetimesofindia_01 ; between individual and college is 0.4621
Journal IN-thetimesofindia_01 ; between individual and education is 0.5275
Journal IN-thetimesofindia_01 ; between individual and scholar is 0.5741
Journal IN-thetimesofindia_01 ; between individual and merit is 0.5932
Journal IN-thetimesofindia_01 ; between individual and meritorious is 0.4954
Journal IN-thetimesofindia_01 ; between individual and employer is 0.7202
Journal IN-thetimesofindia_01 ; between individual and national is 0.8375
Journal IN-thetimesofindia_01 ; between individual and international is 0.7936
Journal IN-thetimesofindia_01 ; between individual and rich is 0.7535
Journal IN-thetimesofindia_01 ; between man and government is 0.1577
Journal IN-thetimesofindia_01 ; between man and democracy is 0.2074
Journal IN-thetimesofindia_01 ; between man and election is 0.2554
Journal IN-thetimesofindia_01 ; between man and college is 0.7848
Journal IN-thetimesofindia_01 ; between man and education is 0.2694
Journal IN-thetimesofindia_01 ; between man and scholar is 0.8318
Journal IN-thetimesofindia_01 ; between man and merit is 0.2554
Journal IN-thetimesofindia_01 ; between man and meritorious is 0.5111
Journal IN-thetimesofindia_01 ; between man and employer is 0.2075
Journal IN-thetimesofindia_01 ; between man and national is 0.3165
Journal IN-thetimesofindia_01 ; between man and international is 0.1449
Journal IN-thetimesofindia_01 ; between man and rich is 0.1752
Journal IN-thetimesofindia_01 ; between woman and government is 0.0841
Journal IN-thetimesofindia_01 ; between woman and democracy is 0.1585
Journal IN-thetimesofindia_01 ; between woman and election is 0.1705
Journal IN-thetimesofindia_01 ; between woman and college is 0.9089
Journal IN-thetimesofindia_01 ; between woman and education is 0.3045
Journal IN-thetimesofindia_01 ; between woman and scholar is 0.8453
Journal IN-thetimesofindia_01 ; between woman and merit is 0.2124
Journal IN-thetimesofindia_01 ; between woman and meritorious is 0.4000
Journal IN-thetimesofindia_01 ; between woman and employer is 0.2042
Journal IN-thetimesofindia_01 ; between woman and national is 0.3070
Journal IN-thetimesofindia_01 ; between woman and international is 0.0708
Journal IN-thetimesofindia_01 ; between woman and rich is 0.1755
Journal IN-thetimesofindia_01 ; between person and government is 0.7208
Journal IN-thetimesofindia_01 ; between person and democracy is 0.8247
Journal IN-thetimesofindia_01 ; between person and election is 0.4583
Journal IN-thetimesofindia_01 ; between person and college is 0.5192
Journal IN-thetimesofindia_01 ; between person and education is 0.4218
Journal IN-thetimesofindia_01 ; between person and scholar is 0.7063
Journal IN-thetimesofindia_01 ; between person and merit is 0.6164
Journal IN-thetimesofindia_01 ; between person and meritorious is 0.5128
Journal IN-thetimesofindia_01 ; between person and employer is 0.5534
Journal IN-thetimesofindia_01 ; between person and national is 0.6658
Journal IN-thetimesofindia_01 ; between person and international is 0.6102
Journal IN-thetimesofindia_01 ; between person and rich is 0.5633
Journal IN-thetimesofindia_01 ; between people and government is 0.7393
Journal IN-thetimesofindia_01 ; between people and democracy is 0.8025
Journal IN-thetimesofindia_01 ; between people and election is 0.4080
Journal IN-thetimesofindia_01 ; between people and college is 0.5578
Journal IN-thetimesofindia_01 ; between people and education is 0.4958
Journal IN-thetimesofindia_01 ; between people and scholar is 0.6676
Journal IN-thetimesofindia_01 ; between people and merit is 0.6076
Journal IN-thetimesofindia_01 ; between people and meritorious is 0.5731
Journal IN-thetimesofindia_01 ; between people and employer is 0.6112
Journal IN-thetimesofindia_01 ; between people and national is 0.6686
Journal IN-thetimesofindia_01 ; between people and international is 0.5874
Journal IN-thetimesofindia_01 ; between people and rich is 0.6002
Journal IN-thetimesofindia_01 ; between subject and government is 0.9246
Journal IN-thetimesofindia_01 ; between subject and democracy is 0.9245
Journal IN-thetimesofindia_01 ; between subject and election is 0.4582
Journal IN-thetimesofindia_01 ; between subject and college is 0.3956
Journal IN-thetimesofindia_01 ; between subject and education is 0.7585
Journal IN-thetimesofindia_01 ; between subject and scholar is 0.5163
Journal IN-thetimesofindia_01 ; between subject and merit is 0.8273
Journal IN-thetimesofindia_01 ; between subject and meritorious is 0.6014
Journal IN-thetimesofindia_01 ; between subject and employer is 0.8034
Journal IN-thetimesofindia_01 ; between subject and national is 0.7168
Journal IN-thetimesofindia_01 ; between subject and international is 0.6789
Journal IN-thetimesofindia_01 ; between subject and rich is 0.8230
Journal IN-thetimesofindia_01 ; between object and government is 0.7134
Journal IN-thetimesofindia_01 ; between object and democracy is 0.6950
Journal IN-thetimesofindia_01 ; between object and election is 0.2809
Journal IN-thetimesofindia_01 ; between object and college is 0.6495
Journal IN-thetimesofindia_01 ; between object and education is 0.6286
Journal IN-thetimesofindia_01 ; between object and scholar is 0.7107
Journal IN-thetimesofindia_01 ; between object and merit is 0.6214
Journal IN-thetimesofindia_01 ; between object and meritorious is 0.7156
Journal IN-thetimesofindia_01 ; between object and employer is 0.7071
Journal IN-thetimesofindia_01 ; between object and national is 0.6193
Journal IN-thetimesofindia_01 ; between object and international is 0.5829
Journal IN-thetimesofindia_01 ; between object and rich is 0.6909
Journal IN-thetimesofindia_01 ; between human and government is 0.6753
Journal IN-thetimesofindia_01 ; between human and democracy is 0.7099
Journal IN-thetimesofindia_01 ; between human and election is 0.3623
Journal IN-thetimesofindia_01 ; between human and college is 0.4363
Journal IN-thetimesofindia_01 ; between human and education is 0.8095
Journal IN-thetimesofindia_01 ; between human and scholar is 0.4602
Journal IN-thetimesofindia_01 ; between human and merit is 0.5631
Journal IN-thetimesofindia_01 ; between human and meritorious is 0.5345
Journal IN-thetimesofindia_01 ; between human and employer is 0.9066
Journal IN-thetimesofindia_01 ; between human and national is 0.6390
Journal IN-thetimesofindia_01 ; between human and international is 0.6937
Journal IN-thetimesofindia_01 ; between human and rich is 0.9631
Journal IN-thetimesofindia_01 ; between market and government is 0.4254
Journal IN-thetimesofindia_01 ; between market and democracy is 0.3951
Journal IN-thetimesofindia_01 ; between market and election is 0.2166
Journal IN-thetimesofindia_01 ; between market and college is 0.0943
Journal IN-thetimesofindia_01 ; between market and education is 0.5884
Journal IN-thetimesofindia_01 ; between market and scholar is 0.0524
Journal IN-thetimesofindia_01 ; between market and merit is 0.2853
Journal IN-thetimesofindia_01 ; between market and meritorious is 0.2784
Journal IN-thetimesofindia_01 ; between market and employer is 0.8565
Journal IN-thetimesofindia_01 ; between market and national is 0.4028
Journal IN-thetimesofindia_01 ; between market and international is 0.5751
Journal IN-thetimesofindia_01 ; between market and rich is 0.8010
